id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_395,"Elle n'était que la fille d'un forgeron, pourtant elle avait un mental d'acier.","Elle n'était que la fille d'un forgeron, pourtant elle avait un mental d'acier.",2416,0,"Elle venait d'une famille modeste, mais elle possédait une volonté de fer.",
en_395,Son père était forgeron. Elle avait un caractère bien trempé.,Son père était forgeron. Elle avait un caractère bien trempé.,2417,0,Sa mère était couturière. Elle possédait une volonté déterminée.,
en_395,"Elle n'était qu'une fille de forgeron, mais elle avait un caractère bien trempé.","Elle n'était qu'une fille de forgeron, mais elle avait un caractère bien trempé.",2418,0,"Elle n'était qu'une simple paysanne, mais elle avait une volonté inébranlable.",
en_395,"Elle avait beau n'être qu’une fille de forgeron, elle savait battre le fer quand il était chaud.","Elle avait beau n'être qu’une fille de forgeron, elle savait battre le fer quand il était chaud.",2419,0,"Bien qu'elle ne soit qu'une simple fille de potier, elle maîtrisait l'art de mouler l'argile à la perfection.",
en_395,"Elle n’était que fille de forgeron, mais savait qu’il fallait battre le fer pendant qu'il était chaud.","Elle n’était que fille de forgeron, mais savait qu’il fallait battre le fer pendant qu'il était chaud.",2420,0,"Elle n’était que fille de paysan, mais comprenait qu’il fallait semer les graines au bon moment.","She was only a farmer's daughter, but understood that the seeds had to be sown at the right time."
en_3955,"De temps en temps, un audioprothésiste décide de faire comme il l'entend.","De temps en temps, un audioprothésiste décide de faire comme il l'entend.",2421,0,"Parfois, un opticien choisit de suivre sa propre voie et prendre ses décisions.",
en_3955,Parfois les tailleurs décident d’être leur propre patron.,Parfois les tailleurs décident d’être leur propre patron.,2422,0,Souvent les artisans choisissent de suivre leur propre chemin.,
en_3955,Quel est le comble pour un tailleur? De ne pas avoir pris la mesure des événements,Quel est le comble pour un tailleur? De ne pas avoir pris la mesure des événements,2423,0,Quel est l'enjeu pour un cultivateur? Assurer une croissance saine des plantations.,
en_3955,"Les tailleurs, parfois, décident de faire à leur mode.","Les tailleurs, parfois, décident de faire à leur mode.",2424,0,"Les couturiers, souvent, choisissent de créer selon leur style.",
en_3955,Quand on est tailleur il faut savoir prendre les mesures nécessaires pour gérer son activité.,Quand on est tailleur il faut savoir prendre les mesures nécessaires pour gérer son activité.,2425,0,"Lorsqu'on est boulanger, on doit connaître les étapes essentielles pour organiser sa production.",
en_3955,Quel est le comble pour un cordonnier? De ne pas trouver chaussure à son pied,Quel est le comble pour un cordonnier? De ne pas trouver chaussure à son pied,2426,0,Quel est le choix optimal pour un travailleur? De garder les outils adéquats accessibles.,
en_3957,Un grossiste en épices est un travailleur asaisonnier,Un grossiste en épices est un travailleur asaisonnier,2427,0,Un négociant en fruits dessert un secteur dynamique.,
en_3957,Un vieil éleveur caprin est un vétéran chèvronné.,Un vieil éleveur caprin est un vétéran chèvronné.,2428,0,Un ancien cultivateur porcin est un expert expérimenté.,
en_3957,Le vieux vendeur d'épices est un professionnel ail-guerri.,Le vieux vendeur d'épices est un professionnel ail-guerri.,2429,0,Le jeune marchand de tissus est un expert chevronné.,
en_3957,"C'était un vétéran du commerce d'épices, on le reconnaissait à ses cheveux poivre et sel.","C'était un vétéran du commerce d'épices, on le reconnaissait à ses cheveux poivre et sel.",2430,0,"Il possédait une longue expérience dans la vente de vins, identifiable à sa barbe grisonnante.","He had extensive experience in wine sales, identifiable by his graying beard."
en_3957,"Un vieux grossiste en épices, on le reconnaît à ses cheveux poivre et sel.","Un vieux grossiste en épices, on le reconnaît à ses cheveux poivre et sel.",2431,0,"Un ancien marchand d'épices, il est identifiable par ses cheveux grisonnants.",
en_3958,"Rongée par l'idée du péché, la princesse décida de déballer tout ce qu'elle avait sur le choeur.","Rongée par l'idée du péché, la princesse décida de déballer tout ce qu'elle avait sur le choeur.",2432,0,"Tourmentée par la culpabilité, la princesse résolut de révéler tout ce qui pesait sur son cœur.",
en_3959,"Faites un tour dans ma nouvelle ambulance, dit Tom hospitalièrement.","Faites un tour dans ma nouvelle ambulance, dit Tom hospitalièrement.",2433,0,"Explorez l'intérieur de notre unité sanitaire, déclara Tom gravement.",
en_3959,"Faites un tour dans ma nouvelle ambulance, a dit Tom hospitalièrement.","Faites un tour dans ma nouvelle ambulance, a dit Tom hospitalièrement.",2434,0,"Viens découvrir mon nouveau fourgon médical, a proposé Tom sérieusement.",
en_3966,"C'était un critique de restaurant, mais il n'avait pas goût.","C'était un critique de restaurant, mais il n'avait pas goût.",2435,0,"Il était un écrivain renommé, mais il manquait de style.",
en_3966,"Il était un critique de restaurants, mais il n'avait pas de goût.","Il était un critique de restaurants, mais il n'avait pas de goût.",2436,0,"Il travaillait comme juriste, mais il n'aimait pas la loi.",
en_3966,Il était critique de restaurant mais n'avait aucun goût.,Il était critique de restaurant mais n'avait aucun goût.,2437,0,Il travaillait dans la gastronomie mais manquait d'inspiration.,
en_3966,"Il était un critique de restaurant, mais il n'avait aucun goût.","Il était un critique de restaurant, mais il n'avait aucun goût.",2438,0,"Il était un auteur de romans, mais il n'avait pas d'inspiration.",
en_3970,"Au théâtre, les oiseaux se perchent dans le poulailler pour regarder les pièces de Volière","Au théâtre, les oiseaux se perchent dans le poulailler pour regarder les pièces de Volière",2439,0,"Au musée, les visiteurs déambulent dans les salles pour admirer les œuvres d'art.",
en_3970,"Le roi des colombes, souffrant, sentait venir un coup d’Etat. Il a décidé de quitter la capitale pour prendre un peu de roucoule.","Le roi des colombes, souffrant, sentait venir un coup d’Etat. Il a décidé de quitter la capitale pour prendre un peu de roucoule.",2440,0,"Le roi des oiseaux, souffrant, sentait approcher une révolte. Il a choisi de quitter la ville pour retrouver un peu de calme.","The king of the birds, feeling unwell, sensed an uprising approaching. He chose to leave the city to find a bit of peace."
en_3970,La santé du roi des colombes bat de l'aile : il sent qu'on va lui voler dans les plumes.,La santé du roi des colombes bat de l'aile : il sent qu'on va lui voler dans les plumes.,2441,0,La condition du chef des oiseaux empire : il perçoit une menace imminente autour de lui.,
en_3970,"Le roi des colombes, souffrant, sentait qu’il allait se faire plumer.","Le roi des colombes, souffrant, sentait qu’il allait se faire plumer.",2442,0,"Le chef des oiseaux, malade, comprenait qu’il devait se défendre.",
en_3973,Les acrobates font toujours de bon tour.,Les acrobates font toujours de bon tour.,2443,0,Les danseurs créent souvent des beaux pas.,
en_3973,Les acrobates font toujours de bons tours.,Les acrobates font toujours de bons tours.,2444,0,Les artistes réalisent souvent de beaux gestes.,
en_3974,Quel est le comble pour un cheval ? De porter un jument trop hatif.,Quel est le comble pour un cheval ? De porter un jument trop hatif.,2445,0,Quel est le repas favori des chats ? La nourriture à base de poisson et de légumes.,
en_3977,Le forgeron a réussi à raviver la flamme avec son épouse.,Le forgeron a réussi à raviver la flamme avec son épouse.,2446,0,Le fermier a réussi à cultiver la terre avec son partenaire.,
en_3980,"Quand le voleur est tombé dans le ciment mouillé et s'est cassé les deux jambes, il est devenu un criminel endurci.","Quand le voleur est tombé dans le ciment mouillé et s'est cassé les deux jambes, il est devenu un criminel endurci.",2447,0,"Lorsque le voleur a glissé sur le sol mouillé et s'est blessé aux deux jambes, il a été pris en charge par les secours.",
en_3980,"Quand le voleur est tombé dans le ciment humide et s'est cassé les deux jambes, il est devenu un criminel endurci.","Quand le voleur est tombé dans le ciment humide et s'est cassé les deux jambes, il est devenu un criminel endurci.",2448,0,"Lorsque le malfaiteur a trébuché sur le sol glissant et s'est fracturé les deux jambes, il est devenu un fugitif désespéré.",
en_3980,"Quand le voleur est tombé dans le béton et a rompu ses deux jambes, il est devenu un criminel dur.","Quand le voleur est tombé dans le béton et a rompu ses deux jambes, il est devenu un criminel dur.",2449,0,"Lorsque le cambrioleur a glissé sur le sol glissant et s'est blessé gravement, il a été arrêté rapidement.",
en_3981,"T'as entendu parler du bivavle qu'ils sont en train d'interroger ? Ils pensent qu'il a commis le meurtre, mais il est fermé comme une huître.","T'as entendu parler du bivavle qu'ils sont en train d'interroger ? Ils pensent qu'il a commis le meurtre, mais il est fermé comme une huître.",2450,0,"As-tu entendu parler du témoin qu'ils interrogent ? Ils pensent qu'il a des informations sur le crime, mais il reste très silencieux et ne dit rien.","Have you heard about the witness they're questioning? They think he has information about the crime, but he remains very silent and says nothing."
en_3982,Le fait que les services de l'obstétricien étaient nécessaires dans le train était un accident de couchette.,Le fait que les services de l'obstétricien étaient nécessaires dans le train était un accident de couchette.,2451,0,Le besoin des soins de l'obstétricien durant le voyage en train était dû à un imprévu médical.,
en_3983,"Les vieux fermiers ne meurent jamais, ils perdent juste leurs potes âgés.","Les vieux fermiers ne meurent jamais, ils perdent juste leurs potes âgés.",2452,0,"Les anciens agriculteurs vivent longtemps, mais voient partir leurs amis anciens.",
en_3985,"A chaque fois que j'achète un CD, je note le titre de l'album et le nom de l'artiste dans un carnet pour les graver dans ma mémoire.","A chaque fois que j'achète un CD, je note le titre de l'album et le nom de l'artiste dans un carnet pour les graver dans ma mémoire.",2453,0,"Chaque fois que je fais l'acquisition d'un livre, j'inscris le titre et l'auteur dans un journal pour les garder en souvenir.",
en_3985,"Chaque fois que j'achète un 45 tours, je note A d'un côté puis B de l'autre pour ne pas perdre la face si on m'interroge.","Chaque fois que j'achète un 45 tours, je note A d'un côté puis B de l'autre pour ne pas perdre la face si on m'interroge.",2454,0,"Chaque fois que je prends un livre, je note les chapitres dans un carnet pour bien me souvenir des détails importants.",
en_3985,"Avec tous les vinyles que j'ai collectionnés, il vaut mieux que je m'organise pour que tout tourne rond.","Avec tous les vinyles que j'ai collectionnés, il vaut mieux que je m'organise pour que tout tourne rond.",2455,0,"Avec tous les livres que j'ai acquis, il est essentiel que je prenne des mesures pour bien les gérer.",
en_3985,Je notais avec soin le nom de tous les disques que je collectionnais pour tenir à jour ma Liszt.,Je notais avec soin le nom de tous les disques que je collectionnais pour tenir à jour ma Liszt.,2456,0,Je notais avec soin le titre de chaque livre que je lisais pour garder à jour ma liste.,
en_3985,"Pour chaque 45 tours que j'achetais, j'écrivais le nom de la chanson et de l'artiste dans mes notes.","Pour chaque 45 tours que j'achetais, j'écrivais le nom de la chanson et de l'artiste dans mes notes.",2457,0,"Pour chaque livre que je lisais, je notais le titre et l'auteur dans mon carnet.",
en_3985,"Pour tous les 45 que je collectais, je prenais note de la chanson est de l'artiste.","Pour tous les 45 que je collectais, je prenais note de la chanson est de l'artiste.",2458,0,"Pour chaque disque que je trouvais, je notais soigneusement le titre et l'interprète.",
en_3985,"Pour tous les 45 tours que j’ai récupérés, j’ai écrit les noms des chansons et artistes pour les enregistrer plus facilement.","Pour tous les 45 tours que j’ai récupérés, j’ai écrit les noms des chansons et artistes pour les enregistrer plus facilement.",2459,0,"Pour chaque cassette audio que j’ai trouvé, j’ai noté les titres des morceaux et les interprètes pour les classer plus aisément.",
en_3985,"A chaque fois que j'achète un vinyl, j'écris le nom de la chanson et de l'artiste. Le disque est rayé.","A chaque fois que j'achète un vinyl, j'écris le nom de la chanson et de l'artiste. Le disque est rayé.",2460,0,"Chaque fois que je trouve un livre, je note le titre et l'auteur. Le livre est abîmé.","Each time I find a book, I note the title and the author. The book is damaged."
en_3996,"Quand on entre dans un funérarium, mieux vaut rester et veiller, et surtout avoir l’air bien vivant !","Quand on entre dans un funérarium, mieux vaut rester et veiller, et surtout avoir l’air bien vivant !",2461,0,"Quand on visite un musée, mieux vaut prendre son temps, et surtout apprécier chaque œuvre en détail.",
en_3996,"Quand vous entrez au funerarium, n’oubliez pas de rester vigilant et d’avoir l’air bien vivant !","Quand vous entrez au funerarium, n’oubliez pas de rester vigilant et d’avoir l’air bien vivant !",2462,0,"Lorsque vous arrivez au cimetière, veillez à être respectueux et à garder une attitude sereine.",
en_3999,"“Tu ne sais pas comment je m’appelle ?"" a demandé Raymond à Ron.",“Tu ne sais pas comment je m’appelle ? a demandé Raymond à Ron.,2463,0,"""Tu n'as vraiment pas retenu mon prénom, a-t-il dit à Thomas.""",
en_3999,"“Tu ne sais pas comment je m’appelle ?"" a demandé Guillaume à Pauline R.",“Tu ne sais pas comment je m’appelle ? a demandé Guillaume à Pauline R.,2464,0,"""Tu ne te souviens pas de mon prénom ? a questionné Julien à Marie C.""",
en_4002,On me reproche de ne pas écouter autre chose que Johnny Halliday mais il interprète toute la musique que j'aime,On me reproche de ne pas écouter autre chose que Johnny Halliday mais il interprète toute la musique que j'aime,2465,0,On me critique de ne pas entendre autre chose que Brel pourtant il transmet tous les morceaux que j'adore.,
en_4002,"Certaines personnes aiment bien expirer l’air de leurs poumons- Moi , ça ne m’inspire pas.","Certaines personnes aiment bien expirer l’air de leurs poumons- Moi , ça ne m’inspire pas.",2466,0,"Certains individus préfèrent se concentrer sur leur souffle- Pour ma part, cela ne m'intéresse pas.",
en_4002,"Il y a des gens qui prennent plaisir à hyperventiler. Moi, ça me pompe l’air.","Il y a des gens qui prennent plaisir à hyperventiler. Moi, ça me pompe l’air.",2467,0,"Il y a des gens qui aiment discuter sans arrêt. Pour ma part, cela m'agace beaucoup.",
en_4002,Les grands artistes inspirent à plein poumons.,Les grands artistes inspirent à plein poumons.,2468,0,Les créateurs talentueux motivent avec passion.,
en_4004,"Les vieux rois ne meurent jamais, ils se retrouvent juste sur le trône.","Les vieux rois ne meurent jamais, ils se retrouvent juste sur le trône.",2469,0,"Les anciens souverains demeurent encore, ils conservent leur place sur le trône.",
en_4006,Les méchants zébus ne sont-ils que du bluff ?,Les méchants zébus ne sont-ils que du bluff ?,2470,0,Les grands éléphants vivent-ils longtemps ?,Do large elephants live long?
en_4006,Les affreuses gorgones sont-elles médusées ?,Les affreuses gorgones sont-elles médusées ?,2471,0,Les effrayantes entités sont-elles figées ?,
en_4006,Les corbeaux maléfiques sont-ils des oiseaux de mauvais augure ?,Les corbeaux maléfiques sont-ils des oiseaux de mauvais augure ?,2472,0,Les hiboux mystérieux sont-ils des symboles de sagesse ésotérique ?,
en_4006,Les méchants bovidés représentent-ils un oryx ?,Les méchants bovidés représentent-ils un oryx ?,2473,0,Les grands cervidés ressemblent-ils à un élan ?,
en_4006,"Qui a peur de la grande méchantilope ? C'est pas gnous, c'est pas gnous.","Qui a peur de la grande méchantilope ? C'est pas gnous, c'est pas gnous.",2474,0,"Qui a vu le grand caribou sauvage ? Ce n'est pas nous, ce n'est pas nous.",
en_4006,Ce n'est pas encore un troupeau de gnous mais c'est déjà un zébu.,Ce n'est pas encore un troupeau de gnous mais c'est déjà un zébu.,2475,0,Ceci n'est pas une grande famille mais c'est déjà un voyage.,
en_4006,"Quand une méchante bufflonne accouche, c'est qu'une mauvaise gnou vêle ?","Quand une méchante bufflonne accouche, c'est qu'une mauvaise gnou vêle ?",2476,0,"Quand une grande girafe s'étire, c'est qu'une haute branche ploie.",
en_4006,Est-ce que les antilopes sont tombées des gnues ?,Est-ce que les antilopes sont tombées des gnues ?,2477,0,Les léopards chassent-ils souvent les gazelles ?,
en_4006,Est-ce qu'un veau studieux peut devenir un bison futé ?,Est-ce qu'un veau studieux peut devenir un bison futé ?,2478,0,Peut-on imaginer qu'un jeune renard devienne un vieux sage ?,
en_4006,Est-ce qu’un gnou fatigué est un mou du gnou ?,Est-ce qu’un gnou fatigué est un mou du gnou ?,2479,0,Est-ce qu’un animal épuisé nécessite du repos immédiat ?,
en_4006,Les gnous malins sont-ils des bisons futés ?,Les gnous malins sont-ils des bisons futés ?,2480,0,Les loups agiles sont-ils des prédateurs rusés ?,Are agile wolves cunning predators?
en_4006,Certains gnous cruels sont des anti-lopes.,Certains gnous cruels sont des anti-lopes.,2481,0,Quelques gnous paisibles vivent dans la savane.,
en_4006,Peut-on dire d’un gentil hibou qu’il est chouette ?,Peut-on dire d’un gentil hibou qu’il est chouette ?,2482,0,Est-il possible de qualifier un hibou amical de charmant ?,
en_4006,Ces vilaines antilopes bleues sont-elles des bêtes de mauvaise augnoure ?,Ces vilaines antilopes bleues sont-elles des bêtes de mauvaise augnoure ?,2483,0,Ces étranges lézards verts sont-ils des créatures de mauvais présage ?,
en_4008,Un boulanger a arrêté de faire des beignets après qu'il en eut marre du trou.,Un boulanger a arrêté de faire des beignets après qu'il en eut marre du trou.,2484,0,Un écrivain a cessé d'écrire des romans après avoir épuisé ses idées.,
en_4010,"Les vieux plagiaires ne meurent jamais, ils se dérobent.","Les vieux plagiaires ne meurent jamais, ils se dérobent.",2485,0,"Les vieux métiers perdurent, mais ils disparaissent.",
en_4012,"Elle avait mémorisé le type de serrure qu'elle voulait, par coeur.","Elle avait mémorisé le type de serrure qu'elle voulait, par coeur.",2486,0,"Elle avait noté le modèle de serrure qu'elle cherchait, en détail.",
en_4012,"Elle a mémorisé le médaillon qu'elle voulait, par cœur.","Elle a mémorisé le médaillon qu'elle voulait, par cœur.",2487,0,"Il a gardé en tête le collier qu'il désirait, de mémoire.",
en_4012,"Elle a mémorisé le type de médaillon qu'elle voulait, par coeur.","Elle a mémorisé le type de médaillon qu'elle voulait, par coeur.",2488,0,"Il se rappelle exactement du collier qu'il cherchait, sans faute.",
en_4016,Le gérant de cet hôtel nous a bien chambré.,Le gérant de cet hôtel nous a bien chambré.,2489,0,Le responsable de cet établissement nous a bien accueillis.,
en_4016,"J'ai téléphoné à la réception pour me plaindre de nos chambres d'hôtel, mais on n'a pas donné suite à mon appel.","J'ai téléphoné à la réception pour me plaindre de nos chambres d'hôtel, mais on n'a pas donné suite à mon appel.",2490,0,"J'ai contacté le service clientèle pour signaler des problèmes dans nos chambres, mais ils n'ont pas pris de mesures.","I contacted customer service to report problems in our rooms, but they did not take any action."
en_4016,"La direction de l'hôtel regrette sincèrement que notre établissement ne vous ait pas donné entière satisfaction. En dédommagement, pourrions nous vous offrir un concert de musique de chambre?","La direction de l'hôtel regrette sincèrement que notre établissement ne vous ait pas donné entière satisfaction. En dédommagement, pourrions nous vous offrir un concert de musique de chambre?",2491,0,"Nous sommes désolés que votre expérience dans notre hôtel n'ait pas été à la hauteur de vos attentes. Pour nous excuser, nous aimerions vous proposer un dîner gastronomique.",
en_4018,"Lors d'un entretien d'embauche pour être ouvrier typographe, il faut faire bonne impression.","Lors d'un entretien d'embauche pour être ouvrier typographe, il faut faire bonne impression.",2492,0,"Pendant une entrevue pour un poste de cuisinier expérimenté, il est important de se présenter de manière professionnelle.",
en_4018,"Si vous allez à un entretien d’embauche dans une compagnie de tampon en caoutchouc, essayez de faire une bonne impression.","Si vous allez à un entretien d’embauche dans une compagnie de tampon en caoutchouc, essayez de faire une bonne impression.",2493,0,"Si vous vous rendez à un rendez-vous professionnel chez un fabricant de meubles, assurez-vous de donner une image professionnelle.",
en_4018,"Si vous allez à un entretien dans une entreprise de tampons encreurs, tâchez de faire bonne impression.","Si vous allez à un entretien dans une entreprise de tampons encreurs, tâchez de faire bonne impression.",2494,0,"Si vous assistez à une réunion dans une société de fournitures de bureau, veillez à vous présenter sous votre meilleur jour.",
en_4018,"Si vous avez un entretien d’embauche pour une entreprise qui vend des timbres, vous avez intérêt à faire bonne impression.","Si vous avez un entretien d’embauche pour une entreprise qui vend des timbres, vous avez intérêt à faire bonne impression.",2495,0,"Si vous devez passer un entretien avec une société spécialisée dans les timbres, il est crucial de bien vous préparer.",
en_4018,"Si tu passes un entretien dans une entreprise qui produit des tampons, essaie de faire bonne impression","Si tu passes un entretien dans une entreprise qui produit des tampons, essaie de faire bonne impression",2496,0,"Si tu fais face à une entrevue chez une société qui fabrique des stylos, veille à laisser une impression positive.",
en_4018,"Quand on passe un entretien d'embauche pour une imprimerie, il faut essayer de faire bonne impression.","Quand on passe un entretien d'embauche pour une imprimerie, il faut essayer de faire bonne impression.",2497,0,"Lorsqu'on se présente à une entrevue pour un poste dans une librairie, il est crucial de se montrer sous son meilleur jour.",
en_4020,Tu as rencontré les nouveaux amis du ventriloque ? Ils le traitent comme un pantin.,Tu as rencontré les nouveaux amis du ventriloque ? Ils le traitent comme un pantin.,2498,0,As-tu parlé avec les collègues de l'animateur ? Ils le respectent comme un chef.,
en_4025,Les propriétaires de bateau de plaisance apprécient-ils les fruits à coque?,Les propriétaires de bateau de plaisance apprécient-ils les fruits à coque?,2499,0,Les détenteurs de véhicules récréatifs aiment-ils les légumes racines?,
